VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2099,1753,Geetha Acharya,20,F,0
2100,1754,Rekha Rao,35,F,0
2101,1754,Abdul Shetty,61,M,0
2102,1755,Ayesha Desai,74,F,0
2103,1756,Asha Reddy,31,F,0
2104,1757,Deepak Reddy,36,M,0
2105,1758,Divya Sheikh,19,F,0
2106,1759,Padma Patil,52,F,0
2107,1760,Padma Khan,13,F,0
2108,1761,Shobha Reddy,44,F,0
2109,1762,Salman Rao,67,M,0
2110,1763,Anand Naik,26,M,0
2111,1764,Mahesh D'Souza,19,M,0
2112,1765,Ayesha Poojary,39,F,0
2113,1765,Fathima,42,F,0
2114,1766,Harish Shetty,28,M,0
2115,1766,Harish D'Souza,66,M,0
2116,1767,Suresh Fernandes,20,M,0
2117,1768,Shivakumar Patil,73,M,0
2118,1769,Ayesha,74,F,0
2119,1770,Girish Shetty,14,M,0
2120,1771,Padma Swamy,51,F,0
2121,1772,Santosh,44,M,0
2122,1773,Anand Gowda,27,M,0
2123,1774,Bhagya Hegde,19,F,0
2124,1775,Vani Murthy,42,F,0
2125,1775,Umesh Gowda,67,M,0
2126,1776,Suresh Poojary,26,M,0
2127,1777,Shivakumar Desai,35,M,0
2128,1778,Naveen Swamy,32,M,0
2129,1779,Geetha,40,F,0
2130,1780,Shruthi Hegde,43,F,0
2131,1781,Asha,45,F,0
2132,1782,Lakshmi Kumar,40,F,0
2133,1783,Kavitha Shetty,17,F,0
2134,1784,Padma Reddy,44,F,0
2135,1785,Abdul Swamy,37,M,0
2136,1785,Nagaraj Kumar,41,M,0
2137,1786,Umesh Shetty,23,M,0
2138,1787,Asha Acharya,43,F,0
2139,1788,Roopa Desai,63,F,0
2140,1788,Ravi Desai,72,M,0
2141,1789,Asha Fernandes,48,F,0
2142,1790,Pooja Swamy,70,F,0
2143,1791,Prakash Reddy,54,M,0
2144,1791,Chandrashekar Desai,29,M,0
2145,1792,Deepak Kumar,72,M,0
2146,1793,Ravi Shetty,71,M,0
2147,1794,Lokesh Poojary,29,M,0
2148,1795,Lakshmi Naik,21,F,0
2149,1796,Lakshmi Swamy,70,F,0
2150,1797,Vani Reddy,13,F,0
2151,1798,Roopa Naik,65,F,0
2152,1799,Geetha Gowda,54,F,0
2153,1800,Lakshmi Reddy,72,F,0
2154,1800,Bhagya Shetty,69,F,0
2155,1801,Divya,73,F,0
2156,1802,Divya Hegde,52,F,0
2157,1803,Geetha Hegde,42,F,0
2158,1804,Abdul Fernandes,39,M,0
2159,1805,Deepak Kulkarni,32,M,0
2160,1805,Prakash Poojary,67,M,0
2161,1806,Joseph Naik,23,M,0
2162,1807,Prakash Naik,67,M,0
2163,1808,Asha,67,F,0
2164,1809,Salman Reddy,53,M,0
2165,1810,Shobha Gowda,29,F,0
2166,1810,Geetha Gowda,56,F,0
2167,1811,Divya D'Souza,21,F,0
2168,1812,Roopa Reddy,54,F,0
2169,1813,Venkatesh Hegde,30,M,0
2170,1814,Padma Khan,52,F,0
2171,1815,Bhagya Patil,61,F,0
2172,1816,Venkatesh Murthy,19,M,0
2173,1817,Chandrashekar Reddy,25,M,0
2174,1818,Anand Hegde,41,M,0
2175,1819,Asha Acharya,60,F,0
2176,1819,Kiran Kulkarni,18,M,0
2177,1820,Lokesh Reddy,63,M,0
2178,1821,Harish Murthy,55,M,0
2179,1822,Bhagya Reddy,44,F,0
2180,1823,Vani Naik,68,F,0
2181,1824,Harish Swamy,16,M,0
2182,1825,Nagaraj Swamy,71,M,0
2183,1826,Raghavendra,47,M,0
2184,1827,Lakshmi Swamy,65,F,0
2185,1828,Asha Fernandes,16,F,0
2186,1829,Ravi Naik,54,M,0
2187,1830,Santosh Desai,37,M,0
2188,1831,Prakash Gowda,68,M,0
2189,1832,Lakshmi Poojary,14,F,0
2190,1833,Kiran Swamy,28,M,0
2191,1833,Geetha D'Souza,71,F,0
2192,1834,Vani D'Souza,23,F,0
2193,1835,Ravi Shetty,37,M,0
2194,1836,Ravi Acharya,41,M,0
2195,1837,Divya Desai,32,F,0
2196,1838,Suresh Desai,23,M,0
2197,1839,Geetha Shetty,46,F,0
2198,1840,Meena Rao,69,F,0
2199,1840,Lokesh Reddy,65,M,0
2200,1841,Joseph Naik,30,M,0
2201,1841,Pooja D'Souza,14,F,0
2202,1842,Geetha Kumar,64,F,0
2203,1843,Geetha Desai,26,F,0
2204,1844,Meena Shetty,17,F,0
2205,1845,Mary Shetty,55,F,0
2206,1846,Chandrashekar Patil,57,M,0
2207,1847,Lakshmi Gowda,24,F,0
2208,1847,Manjula Sheikh,33,F,0
2209,1848,Raghavendra Fernandes,63,M,0
2210,1849,Manjunath Shetty,74,M,0
2211,1850,Lakshmi Hegde,71,F,0
2212,1851,Manjula Khan,51,F,0
2213,1852,Asha Fernandes,23,F,0
2214,1853,Prakash Swamy,56,M,0
2215,1854,Santosh Patil,59,M,0
2216,1855,Chandrashekar Kulkarni,38,M,0
2217,1856,Asha Fernandes,12,F,0
2218,1857,Shruthi Acharya,41,F,0
2219,1857,Geetha Kulkarni,64,F,0
2220,1858,Vani Sheikh,51,F,0
2221,1859,Peter Acharya,71,M,0
2222,1860,Nagaraj Patil,52,M,0
2223,1861,Basavaraj Sheikh,37,M,0
2224,1861,Prakash Fernandes,50,M,0
2225,1862,Harish Khan,43,M,0
2226,1863,Rekha Gowda,28,F,0
2227,1864,Naveen Desai,71,M,0
2228,1865,Raghavendra Poojary,18,M,0
2229,1866,Lakshmi Patil,45,F,0
2230,1867,Savitha Khan,32,F,0
2231,1868,Venkatesh Shetty,26,M,0
2232,1868,Sunitha Gowda,52,F,0
2233,1869,Geetha Sheikh,44,F,0
2234,1870,Ravi Poojary,23,M,0
2235,1871,Shruthi Patil,71,F,0
2236,1872,Geetha Reddy,45,F,0
2237,1873,Savitha Acharya,72,F,0
2238,1874,Lakshmi Acharya,49,F,0
2239,1875,Mary Murthy,68,F,0
2240,1876,Chandrashekar Gowda,24,M,0
2241,1877,Chandrashekar Hegde,66,M,0
2242,1878,Geetha Acharya,22,F,0
2243,1879,Kavitha Hegde,44,F,0
2244,1880,Mary Reddy,59,F,0
2245,1881,Kavitha Kulkarni,29,F,0
2246,1882,Manjunath Shetty,60,M,0
2247,1882,Venkatesh Poojary,59,M,0
2248,1883,Lakshmi Fernandes,46,F,0
2249,1884,Sunitha Patil,52,F,0
2250,1885,Meena Acharya,38,F,0
2251,1886,Naveen Desai,60,M,0
2252,1887,Geetha Kumar,22,F,0
2253,1888,Shobha Naik,71,F,0
2254,1889,Lokesh Sheikh,27,M,0
2255,1890,Mary Acharya,60,F,0
2256,1891,Geetha Sheikh,45,F,0
2257,1892,Meena Fernandes,41,F,0
2258,1893,Imran Swamy,41,M,0
2259,1894,Vani Kumar,26,F,0
2260,1895,Salman Gowda,48,M,1
2261,1896,Harish Patil,27,M,0
2262,1897,Abdul Hegde,50,M,0
2263,1898,Raghavendra Patil,50,M,0
2264,1899,Manjula Reddy,47,F,0
2265,1900,Nagaraj Patil,22,M,0
2266,1901,Deepak Patil,24,M,0
2267,1902,Shivakumar Khan,37,M,1
2268,1902,Geetha Kulkarni,13,F,0
2269,1903,Roopa Poojary,49,F,0
2270,1904,Divya Reddy,48,F,0
2271,1905,Karthik D'Souza,30,M,0
2272,1905,Vinay Sheikh,47,M,0
2273,1906,Peter Kumar,52,M,0
2274,1907,Arun Shetty,29,M,0
2275,1908,Vinay Desai,36,M,0
2276,1909,Harish Khan,17,M,0
2277,1910,Roopa Fernandes,29,F,0
2278,1911,Joseph Murthy,64,M,0
2279,1912,Harish Acharya,51,M,0
2280,1913,Arun Khan,36,M,0
2281,1914,Venkatesh Patil,59,M,0
2282,1915,Padma Hegde,67,F,0
2283,1916,Karthik Hegde,60,M,0
2284,1917,Fathima Sheikh,39,F,0
2285,1918,Manjula Murthy,43,F,0
2286,1919,Kavitha,37,F,0
2287,1919,Rekha Poojary,29,F,0
2288,1920,Deepak,66,M,0
2289,1921,Ayesha Acharya,42,F,0
2290,1922,Santosh Murthy,46,M,0
2291,1923,Peter Rao,25,M,0
2292,1924,Kiran Acharya,20,M,0
2293,1925,Vani Murthy,65,F,0
2294,1926,Bhagya Rao,34,F,0
2295,1927,Venkatesh Sheikh,37,M,0
2296,1928,Kavitha Poojary,35,F,0
2297,1928,Savitha Swamy,63,F,0
2298,1929,Fathima Swamy,57,F,0
2299,1930,Divya Patil,55,F,0
2300,1930,Ravi Reddy,65,M,0
2301,1931,Shobha D'Souza,19,F,0
2302,1932,Divya Fernandes,70,F,0
2303,1933,Kavitha Rao,58,F,0
2304,1934,Mary Swamy,74,F,0
2305,1934,Abdul Hegde,25,M,0
2306,1935,Shivakumar Patil,46,M,0
2307,1936,Asha Sheikh,49,F,0
2308,1937,Deepak Desai,36,M,0
2309,1938,Prakash Sheikh,70,M,0
2310,1939,Shivakumar Khan,59,M,0
2311,1940,Peter Swamy,27,M,0
2312,1941,Meena Shetty,29,F,0
2313,1942,Lakshmi Naik,48,F,0
2314,1943,Asha,36,F,0
2315,1944,Divya Shetty,45,F,0
2316,1945,Ayesha Reddy,52,F,0
2317,1946,Peter Fernandes,22,M,0
2318,1947,Ravi Swamy,36,M,0
2319,1948,Imran Desai,70,M,0
2320,1949,Kiran Kumar,33,M,0
2321,1949,Rekha Rao,17,F,0
2322,1950,Padma Sheikh,14,F,0
2323,1951,Shobha Murthy,50,F,0
2324,1952,Sunitha Gowda,55,F,0
2325,1953,Divya Kumar,40,F,0
2326,1954,Savitha Hegde,57,F,0
2327,1955,Geetha Poojary,12,F,0
2328,1956,Imran Acharya,72,M,0
2329,1957,Santosh Rao,42,M,0
2330,1957,Shobha Reddy,53,F,0
2331,1958,Manjula Patil,41,F,0
2332,1959,Roopa Fernandes,72,F,0
2333,1960,Fathima Gowda,55,F,0
2334,1961,Shobha Kulkarni,56,F,0
2335,1962,Imran D'Souza,37,M,0
2336,1963,Abdul Swamy,20,M,0
2337,1964,Deepak Murthy,54,M,0
2338,1965,Imran D'Souza,29,M,0
2339,1966,Kavitha,40,F,0
2340,1967,Meena D'Souza,17,F,0
2341,1968,Mary Desai,21,F,0
2342,1969,Harish Murthy,29,M,0
2343,1970,Manjula Khan,33,F,0
2344,1971,Vinay Shetty,28,M,0
2345,1972,Vani Reddy,37,F,0
2346,1973,Naveen Naik,66,M,0
2347,1974,Savitha Sheikh,74,F,0
2348,1975,Rekha Kumar,58,F,0
2349,1976,Karthik Murthy,70,M,0
2350,1977,Divya Fernandes,33,F,0
2351,1978,Shobha Rao,20,F,0
2352,1979,Peter Poojary,25,M,0
2353,1980,Chandrashekar Naik,75,M,0
2354,1981,Meena Kumar,17,F,0
2355,1982,Ayesha Rao,63,F,0
2356,1983,Nagaraj Rao,67,M,0
2357,1984,Harish D'Souza,53,M,0
2358,1985,Pooja Kumar,55,F,0
2359,1985,Divya Naik,13,F,0
2360,1986,Karthik Shetty,12,M,0
2361,1987,Fathima Rao,65,F,0
2362,1987,Shobha Gowda,33,F,0
2363,1988,Abdul Khan,56,M,0
2364,1989,Basavaraj Kumar,14,M,0
2365,1990,Joseph Acharya,32,M,0
2366,1991,Bhagya Murthy,12,F,0
2367,1992,Roopa Sheikh,60,F,0
2368,1992,Asha Patil,75,F,0
2369,1993,Suresh Murthy,55,M,0
2370,1994,Lakshmi Reddy,31,F,0
2371,1994,Venkatesh Rao,62,M,0
2372,1995,Nagaraj Gowda,17,M,0
2373,1996,Joseph Poojary,28,M,0
2374,1997,Joseph Fernandes,34,M,0
2375,1997,Lokesh Murthy,50,M,0
2376,1998,Vani Shetty,47,F,0
2377,1999,Basavaraj Naik,14,M,0
2378,2000,Vani Acharya,40,F,0
2379,2000,Anand Sheikh,23,M,0
2380,2001,Deepak Kulkarni,46,M,0
2381,2002,Manjula Fernandes,27,F,0
2382,2003,Manjula,22,F,0
2383,2004,Chandrashekar Poojary,75,M,0
2384,2005,Asha Kumar,36,F,0
2385,2006,Sunitha Murthy,66,F,0
2386,2007,Naveen Fernandes,14,M,0
2387,2008,Bhagya Gowda,67,F,0
2388,2009,Padma Kulkarni,40,F,0
2389,2010,Fathima Poojary,44,F,0
2390,2011,Mahesh Desai,29,M,0
2391,2012,Suresh Murthy,54,M,0
2392,2013,Meena Kumar,41,F,0
2393,2014,Geetha Murthy,64,F,0
2394,2015,Suresh Sheikh,63,M,0
2395,2015,Shivakumar D'Souza,12,M,0
2396,2016,Manjunath Naik,67,M,0
2397,2017,Shruthi Reddy,57,F,0
2398,2017,Padma Patil,23,F,0
2399,2018,Pooja Kumar,44,F,0
2400,2019,Mary Poojary,15,F,0
2401,2019,Fathima,18,F,0
2402,2020,Fathima,70,F,0
2403,2021,Karthik Kumar,65,M,0
2404,2022,Karthik Murthy,59,M,0
2405,2023,Pooja Kulkarni,19,F,0
2406,2024,Umesh Acharya,39,M,0
2407,2025,Girish Desai,27,M,0
2408,2025,Santosh Fernandes,15,M,0
2409,2026,Savitha Reddy,61,F,0
2410,2027,Manjula Gowda,15,F,0
2411,2028,Bhagya Gowda,25,F,0
2412,2029,Venkatesh Poojary,64,M,0
2413,2030,Shruthi Acharya,39,F,0
2414,2031,Harish Kumar,19,M,0
2415,2031,Salman Gowda,49,M,0
2416,2032,Divya Shetty,49,F,0
2417,2032,Kiran D'Souza,12,M,0
2418,2033,Geetha,30,F,0
2419,2034,Fathima Shetty,42,F,0
2420,2035,Mahesh Fernandes,32,M,0
2421,2036,Sunitha Patil,52,F,0
2422,2036,Geetha,52,F,0
2423,2037,Ayesha Hegde,67,F,0
2424,2038,Shobha Desai,26,F,0
2425,2039,Mary Rao,57,F,0
2426,2039,Santosh Hegde,22,M,0
2427,2040,Lakshmi Reddy,58,F,0
2428,2041,Mahesh Kulkarni,26,M,0
2429,2042,Vinay Patil,16,M,0
2430,2043,Raghavendra Sheikh,15,M,0
2431,2043,Pooja Swamy,73,F,0
2432,2044,Divya Poojary,41,F,0
2433,2045,Pooja Poojary,69,F,0
2434,2046,Manjula Gowda,42,F,0
2435,2047,Imran Acharya,46,M,0
2436,2048,Bhagya Reddy,69,F,0
2437,2049,Karthik Kumar,17,M,0
2438,2050,Geetha Reddy,50,F,0
2439,2050,Mahesh Shetty,60,M,0
2440,2051,Meena Poojary,24,F,0
2441,2051,Vani D'Souza,13,F,0
2442,2052,Shobha Swamy,36,F,0
2443,2053,Imran D'Souza,47,M,0
2444,2054,Roopa Shetty,29,F,1
2445,2055,Meena Kulkarni,14,F,0
2446,2056,Mahesh Gowda,56,M,0
2447,2056,Roopa Naik,23,F,0
2448,2057,Karthik Kumar,25,M,0
2449,2058,Shobha Naik,68,F,0
2450,2059,Mary Naik,62,F,0
2451,2060,Asha Hegde,28,F,0
2452,2061,Meena Shetty,31,F,0
2453,2062,Lokesh,39,M,0
2454,2063,Manjula Shetty,70,F,0
2455,2064,Padma Rao,55,F,0
2456,2065,Ayesha Kulkarni,15,F,0
2457,2066,Sunitha Desai,41,F,0
2458,2067,Vani Naik,32,F,0
2459,2068,Basavaraj Patil,48,M,0
2460,2069,Suresh Poojary,28,M,0
2461,2070,Geetha D'Souza,29,F,0
2462,2071,Savitha Gowda,39,F,0
2463,2072,Shobha Kumar,29,F,0
2464,2073,Manjula Poojary,37,F,0
2465,2073,Nagaraj Hegde,26,M,0
2466,2074,Manjula Patil,60,F,0
2467,2075,Peter Kumar,72,M,0
2468,2076,Ravi Khan,70,M,0
2469,2077,Geetha Khan,46,F,0
2470,2078,Shobha,39,F,0
2471,2079,Geetha Fernandes,70,F,0
2472,2080,Kiran Naik,41,M,0
2473,2081,Harish D'Souza,24,M,0
2474,2082,Nagaraj Kulkarni,63,M,1
2475,2083,Fathima Gowda,56,F,0
2476,2083,Abdul Kumar,19,M,0
2477,2084,Manjula D'Souza,49,F,0
2478,2084,Divya Murthy,44,F,0
2479,2085,Shobha Gowda,30,F,0
2480,2085,Ayesha,27,F,0
2481,2086,Shobha Patil,38,F,0
2482,2087,Pooja Patil,47,F,0
2483,2088,Rekha Murthy,38,F,0
2484,2089,Divya Desai,22,F,0
2485,2090,Abdul Murthy,41,M,0
2486,2090,Kiran Rao,40,M,0
2487,2091,Joseph Rao,44,M,0
2488,2092,Pooja Poojary,44,F,0
2489,2092,Arun Kumar,54,M,0
2490,2093,Ravi Murthy,32,M,1
2491,2094,Mahesh Murthy,25,M,0
2492,2095,Geetha Rao,70,F,0
2493,2096,Manjunath Gowda,71,M,0
2494,2097,Savitha Sheikh,56,F,0
2495,2097,Bhagya Sheikh,51,F,0
2496,2098,Nagaraj Desai,22,M,0
2497,2099,Santosh Naik,39,M,0
2498,2100,Divya Rao,29,F,0
2499,2101,Kavitha Sheikh,16,F,0
2500,2101,Manjula,63,F,0
2501,2102,Harish Rao,68,M,0
2502,2103,Santosh Swamy,56,M,0
2503,2104,Divya Rao,31,F,0
2504,2105,Nagaraj Kumar,24,M,0
2505,2105,Bhagya,55,F,0
2506,2106,Geetha Naik,46,F,0
2507,2107,Shivakumar D'Souza,45,M,0
2508,2108,Ayesha Rao,58,F,0
2509,2109,Geetha Shetty,38,F,0
2510,2110,Deepak Shetty,70,M,0
2511,2110,Vani Patil,30,F,0
2512,2111,Vani Naik,47,F,0
2513,2111,Karthik D'Souza,58,M,0
2514,2112,Lokesh Murthy,26,M,0
2515,2113,Umesh D'Souza,60,M,0
2516,2114,Rekha Naik,39,F,0
2517,2115,Kiran Naik,22,M,0
2518,2116,Shruthi D'Souza,57,F,0
2519,2116,Ayesha Shetty,57,F,0
2520,2117,Naveen Acharya,61,M,0
2521,2118,Abdul Reddy,57,M,0
2522,2118,Nagaraj Murthy,54,M,0
2523,2119,Abdul Kulkarni,23,M,0
2524,2120,Manjunath Reddy,51,M,0
2525,2121,Manjunath Patil,15,M,0
2526,2122,Roopa Poojary,52,F,0
2527,2123,Padma Acharya,50,F,0
2528,2124,Shivakumar Patil,40,M,0
2529,2125,Padma Kulkarni,47,F,0
2530,2125,Manjula Naik,69,F,0
2531,2126,Chandrashekar Poojary,25,M,0
2532,2127,Lokesh Patil,22,M,0
2533,2127,Shobha Khan,17,F,0
2534,2128,Savitha D'Souza,24,F,0
2535,2128,Mahesh Shetty,25,M,0
2536,2129,Mary Swamy,75,F,0
2537,2130,Umesh Fernandes,31,M,0
2538,2130,Ravi Gowda,42,M,0
2539,2131,Mary Murthy,72,F,0
2540,2132,Lokesh Sheikh,71,M,0
2541,2133,Shobha,55,F,0
2542,2134,Peter Reddy,20,M,0
2543,2135,Fathima Desai,43,F,0
2544,2136,Lakshmi Fernandes,48,F,0
2545,2137,Raghavendra Murthy,73,M,0
2546,2138,Venkatesh Shetty,67,M,0
2547,2139,Manjunath Acharya,68,M,0
2548,2140,Ayesha Swamy,30,F,0
2549,2141,Manjunath Kulkarni,52,M,0
2550,2142,Kiran Swamy,12,M,0
2551,2143,Santosh Reddy,35,M,0
2552,2143,Mahesh D'Souza,27,M,0
2553,2144,Santosh Naik,36,M,0
2554,2145,Asha Rao,25,F,0
2555,2146,Lakshmi Khan,65,F,0
2556,2147,Divya Naik,22,F,0
2557,2148,Geetha Shetty,33,F,0
2558,2149,Manjula,21,F,0
2559,2150,Santosh Rao,13,M,0
2560,2150,Bhagya Kumar,32,F,0
2561,2151,Asha Gowda,59,F,0
2562,2152,Lakshmi Shetty,63,F,0
2563,2152,Bhagya Fernandes,70,F,0
2564,2153,Meena Desai,17,F,0
2565,2154,Mary Poojary,28,F,0
2566,2155,Venkatesh Hegde,43,M,0
2567,2155,Manjunath,70,M,0
2568,2156,Ayesha Khan,30,F,0
2569,2157,Savitha Kumar,47,F,0
2570,2158,Karthik Desai,28,M,0
2571,2159,Padma Poojary,60,F,0
2572,2159,Mahesh Rao,60,M,0
2573,2160,Nagaraj,17,M,0
2574,2161,Santosh Khan,52,M,1
2575,2162,Umesh Khan,40,M,0
2576,2163,Kavitha Acharya,36,F,0
2577,2163,Prakash Reddy,71,M,0
2578,2164,Manjunath D'Souza,71,M,0
2579,2165,Raghavendra D'Souza,74,M,0
2580,2166,Fathima Desai,66,F,0
2581,2166,Raghavendra Poojary,55,M,0
2582,2167,Shruthi Khan,71,F,0
2583,2168,Lokesh Desai,38,M,0
2584,2169,Rekha Gowda,62,F,0
2585,2170,Girish Acharya,24,M,0
2586,2171,Girish Fernandes,69,M,0
2587,2172,Basavaraj Sheikh,22,M,0
2588,2173,Manjunath Hegde,74,M,0
2589,2173,Asha Kumar,54,F,0
2590,2174,Vinay Gowda,22,M,0
2591,2175,Shruthi Swamy,73,F,0
2592,2176,Asha Reddy,70,F,0
2593,2176,Karthik Rao,71,M,0
2594,2177,Karthik Kumar,18,M,0
2595,2177,Imran Naik,40,M,0
2596,2178,Manjunath Patil,16,M,0
2597,2179,Raghavendra Swamy,24,M,0
2598,2180,Meena Patil,30,F,0
2599,2180,Geetha Acharya,58,F,0
2600,2181,Pooja Desai,59,F,0
2601,2182,Suresh Hegde,22,M,0
2602,2183,Mahesh Shetty,43,M,0
2603,2184,Umesh Shetty,50,M,0
2604,2184,Imran Murthy,19,M,0
2605,2185,Ayesha Poojary,46,F,0
2606,2186,Anand Shetty,73,M,1
2607,2187,Sunitha D'Souza,42,F,0
2608,2188,Basavaraj Shetty,42,M,0
2609,2189,Suresh Shetty,25,M,0
2610,2189,Karthik Poojary,63,M,0
2611,2190,Pooja Patil,38,F,0
2612,2191,Rekha Reddy,21,F,0
2613,2192,Manjula Kulkarni,64,F,0
2614,2193,Anand Swamy,17,M,0
2615,2194,Divya Naik,14,F,0
2616,2195,Geetha Desai,72,F,0
2617,2196,Fathima Kumar,64,F,0
2618,2197,Vani Sheikh,32,F,0
2619,2198,Bhagya Swamy,37,F,0
2620,2199,Geetha Kulkarni,64,F,0
2621,2200,Santosh Hegde,53,M,0
2622,2201,Suresh Kumar,13,M,0
2623,2202,Kavitha Murthy,17,F,0
2624,2203,Kavitha Rao,36,F,0
2625,2204,Chandrashekar Naik,54,M,0
2626,2204,Shruthi Poojary,45,F,0
2627,2205,Naveen D'Souza,48,M,0
2628,2205,Shivakumar Acharya,34,M,0
2629,2206,Fathima,21,F,0
2630,2206,Imran,35,M,0
2631,2207,Naveen Poojary,12,M,0
2632,2208,Pooja Hegde,74,F,0
2633,2209,Roopa Desai,17,F,0
2634,2209,Pooja Rao,42,F,0
2635,2210,Ravi Acharya,74,M,0
2636,2211,Shobha Naik,17,F,0
2637,2212,Chandrashekar Patil,35,M,0
2638,2213,Kavitha Rao,68,F,0
2639,2214,Mahesh D'Souza,53,M,0
2640,2214,Padma D'Souza,58,F,0
2641,2215,Mahesh Swamy,70,M,0
2642,2216,Manjunath Reddy,37,M,0
2643,2217,Asha Poojary,15,F,0
2644,2217,Salman Shetty,48,M,0
2645,2218,Asha Swamy,38,F,0
2646,2219,Suresh Kumar,73,M,0
2647,2220,Shobha Poojary,66,F,0
2648,2221,Santosh Gowda,51,M,0
2649,2221,Shruthi Acharya,54,F,0
2650,2222,Suresh,51,M,0
2651,2222,Sunitha Sheikh,65,F,0
2652,2223,Ayesha Naik,14,F,0
2653,2224,Mary Kumar,29,F,0
2654,2225,Pooja Naik,58,F,0
2655,2226,Shobha Desai,46,F,0
2656,2227,Shruthi Naik,75,F,0
2657,2228,Shruthi Khan,23,F,0
2658,2229,Fathima Desai,64,F,0
2659,2230,Mahesh Naik,53,M,0
2660,2231,Venkatesh Patil,66,M,0
2661,2232,Prakash,52,M,0
2662,2233,Salman Reddy,75,M,0
2663,2234,Savitha Sheikh,61,F,0
2664,2235,Abdul Desai,19,M,0
2665,2236,Meena Hegde,35,F,0
2666,2237,Karthik Naik,28,M,0
2667,2238,Imran Shetty,46,M,0
2668,2238,Girish Poojary,14,M,0
2669,2239,Abdul Patil,30,M,0
2670,2240,Bhagya Khan,19,F,0
2671,2241,Fathima Murthy,57,F,0
2672,2241,Mahesh Kulkarni,32,M,0
2673,2242,Savitha Murthy,75,F,0
2674,2243,Abdul Patil,75,M,0
2675,2244,Geetha Kulkarni,20,F,0
2676,2244,Sunitha Shetty,64,F,0
2677,2245,Santosh Patil,67,M,0
2678,2246,Suresh Khan,19,M,0
2679,2247,Roopa Khan,53,F,0
2680,2248,Manjunath Swamy,68,M,0
2681,2249,Naveen Sheikh,59,M,0
2682,2250,Savitha Murthy,46,F,0
2683,2251,Umesh Fernandes,42,M,0
2684,2252,Mary Sheikh,37,F,1
2685,2253,Imran Rao,41,M,0
2686,2254,Lokesh Hegde,22,M,0
2687,2255,Chandrashekar Poojary,71,M,0
2688,2256,Asha Kulkarni,53,F,0
2689,2257,Rekha Khan,67,F,0
2690,2258,Kavitha Swamy,14,F,0
2691,2259,Venkatesh Hegde,70,M,0
2692,2260,Savitha Reddy,59,F,0
2693,2260,Geetha Acharya,21,F,0
2694,2261,Shobha Gowda,69,F,0
2695,2261,Divya Rao,18,F,0
2696,2262,Geetha Kulkarni,39,F,0
2697,2263,Chandrashekar Acharya,38,M,0
2698,2264,Venkatesh Shetty,42,M,0
2699,2264,Prakash Rao,54,M,0
2700,2265,Fathima Khan,69,F,0
2701,2266,Rekha,28,F,0
2702,2267,Roopa Kumar,63,F,0
2703,2268,Ayesha Rao,67,F,0
2704,2269,Abdul Swamy,46,M,0
2705,2270,Umesh Khan,68,M,0
2706,2270,Ravi Swamy,12,M,0
2707,2271,Manjula Poojary,26,F,0
2708,2271,Shruthi Kulkarni,55,F,0
2709,2272,Manjunath Poojary,66,M,0
2710,2273,Fathima Sheikh,36,F,0
2711,2274,Anand,15,M,0
2712,2275,Shobha D'Souza,34,F,0
2713,2276,Shruthi Sheikh,59,F,0
2714,2277,Basavaraj Swamy,31,M,0
2715,2278,Divya Gowda,48,F,0
2716,2278,Fathima Murthy,59,F,0
2717,2279,Nagaraj Reddy,13,M,0
2718,2280,Asha,62,F,0
2719,2281,Ayesha Fernandes,62,F,0
2720,2282,Manjula Swamy,65,F,0
2721,2283,Kavitha D'Souza,18,F,0
2722,2284,Joseph Poojary,33,M,0
2723,2285,Rekha Swamy,57,F,0
2724,2286,Abdul Acharya,46,M,0
2725,2287,Vinay D'Souza,73,M,0
2726,2288,Girish Desai,15,M,0
2727,2289,Raghavendra D'Souza,57,M,0
2728,2290,Sunitha Kumar,49,F,0
2729,2291,Basavaraj Fernandes,68,M,0
2730,2292,Karthik Gowda,23,M,0
2731,2293,Shivakumar Kulkarni,75,M,0
2732,2294,Girish Swamy,67,M,0
2733,2295,Manjunath Kumar,69,M,0
2734,2296,Manjula Sheikh,22,F,0
2735,2297,Chandrashekar D'Souza,26,M,0
2736,2297,Savitha Kulkarni,60,F,0
2737,2298,Roopa Naik,23,F,0
2738,2299,Bhagya Hegde,25,F,0
2739,2300,Venkatesh D'Souza,74,M,0
2740,2301,Pooja Reddy,28,F,0
2741,2302,Asha Swamy,55,F,0
2742,2303,Fathima Khan,18,F,0
2743,2304,Mary Acharya,48,F,0
2744,2305,Roopa Fernandes,61,F,0
2745,2306,Vinay Swamy,40,M,0
2746,2307,Kavitha Acharya,42,F,0
2747,2308,Shruthi Sheikh,51,F,0
2748,2309,Chandrashekar Swamy,67,M,0
2749,2310,Karthik Reddy,75,M,0
2750,2310,Arun Khan,72,M,0
2751,2311,Lakshmi Desai,28,F,0
2752,2312,Abdul Sheikh,16,M,0
2753,2313,Geetha Desai,26,F,0
2754,2313,Lakshmi Rao,15,F,0
2755,2314,Nagaraj Naik,12,M,0
2756,2315,Santosh Acharya,72,M,0
2757,2316,Umesh Reddy,44,M,0
2758,2317,Kavitha Naik,67,F,0
2759,2318,Shobha Poojary,60,F,0
2760,2318,Vinay Acharya,47,M,0
2761,2319,Suresh Reddy,38,M,0
2762,2320,Kiran Kumar,38,M,0
2763,2321,Naveen Naik,63,M,0
