AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
2016,1311,Nagaraj Swamy,42,M,A1
2017,1312,Anand Hegde,35,M,A1
2018,1313,Raghavendra Naik,55,M,A1
2019,1314,Karthik Kumar,43,M,A1
2020,1315,Prakash Sheikh,18,M,A1
2021,1315,Peter Acharya,54,M,A2
2022,1316,Manjunath Naik,23,M,A1
2023,1316,Suresh Shetty,23,M,A2
2024,1317,Shruthi D'Souza,33,F,A1
2025,1317,Chandrashekar Gowda,51,M,A2
2026,1318,Raghavendra Shetty,45,M,A1
2027,1319,Prakash Shetty,50,M,A1
2028,1319,Vinay Swamy,50,M,A2
2029,1320,Nagaraj Patil,22,M,A1
2030,1320,Karthik Naik,26,M,A2
2031,1321,Mary D'Souza,30,F,A1
2032,1321,Santosh Naik,19,M,A2
2033,1321,Prakash Kulkarni,25,M,A3
2034,1322,Arun Poojary,32,M,A1
2035,1323,Santosh Patil,53,M,A1
2036,1324,Arun Gowda,29,M,A1
2037,1325,Basavaraj Fernandes,29,M,A1
2038,1326,Vinay Shetty,47,M,A1
2039,1327,Ravi Gowda,25,M,A1
2040,1328,Raghavendra Poojary,23,M,A1
2041,1329,Chandrashekar Reddy,19,M,A1
2042,1330,Salman Desai,24,M,A1
2043,1331,Imran Reddy,52,M,A1
2044,1332,Harish Acharya,53,M,A1
2045,1333,Anand Swamy,35,M,A1
2046,1334,Venkatesh Patil,23,M,A1
2047,1335,Suresh Sheikh,32,M,A1
2048,1336,Joseph,28,M,A1
2049,1336,Abdul Fernandes,22,M,A2
2050,1337,Suresh,24,M,A1
2051,1338,Naveen Hegde,47,M,A1
2052,1338,Lakshmi D'Souza,45,F,A2
2053,1339,Nagaraj Khan,36,M,A1
2054,1339,Abdul Hegde,45,M,A2
2055,1339,Chandrashekar Swamy,39,M,A3
2056,1340,Peter,22,M,A1
2057,1340,Abdul Gowda,44,M,A2
2058,1341,Salman Swamy,47,M,A1
2059,1342,Divya Gowda,27,F,A1
2060,1342,Harish Rao,53,M,A2
2061,1342,Lokesh Reddy,38,M,A3
2062,1343,Raghavendra Desai,50,M,A1
2063,1344,Padma Fernandes,45,F,A1
2064,1345,Prakash Hegde,45,M,A1
2065,1346,Naveen Fernandes,45,M,A1
2066,1347,Anand Poojary,18,M,A1
2067,1348,Salman Gowda,54,M,A1
2068,1348,Nagaraj Khan,49,M,A2
2069,1349,Vinay Swamy,50,M,A1
2070,1349,Santosh Murthy,34,M,A2
2071,1349,Mahesh Shetty,51,M,A3
2072,1350,Abdul Fernandes,32,M,A1
2073,1351,Prakash Kulkarni,36,M,A1
2074,1351,Basavaraj Hegde,36,M,A2
2075,1352,Salman,35,M,A1
2076,1352,Vinay Acharya,34,M,A2
2077,1353,Ayesha Sheikh,20,F,A1
2078,1354,Prakash Rao,46,M,A1
2079,1355,Mahesh Sheikh,23,M,A1
2080,1355,Girish Khan,49,M,A2
2081,1355,Shivakumar Kumar,23,M,A3
2082,1356,Venkatesh Khan,21,M,A1
2083,1356,Manjunath Murthy,37,M,A2
2084,1357,Manjunath,52,M,A1
2085,1357,Prakash Rao,18,M,A2
2086,1358,Deepak Kulkarni,52,M,A1
2087,1358,Asha Gowda,36,F,A2
2088,1359,Prakash Reddy,54,M,A1
2089,1360,Arun Shetty,44,M,A1
2090,1361,Imran Rao,28,M,A1
2091,1362,Divya Desai,46,F,A1
2092,1363,Joseph Naik,55,M,A1
2093,1363,Savitha Khan,43,F,A2
2094,1364,Ayesha Rao,44,F,A1
2095,1365,Suresh Kulkarni,43,M,A1
2096,1365,Girish Gowda,47,M,A2
2097,1366,Salman Reddy,31,M,A1
2098,1367,Salman Kumar,55,M,A1
2099,1367,Padma Murthy,41,F,A2
2100,1368,Santosh Naik,18,M,A1
2101,1368,Kiran Hegde,36,M,A2
2102,1369,Salman Rao,23,M,A1
2103,1370,Harish,29,M,A1
2104,1370,Ravi Hegde,39,M,A2
2105,1371,Rekha Kumar,43,F,A1
2106,1371,Chandrashekar Kulkarni,47,M,A2
2107,1372,Peter,23,M,A1
2108,1373,Naveen Naik,21,M,A1
2109,1373,Ayesha Fernandes,19,F,A2
2110,1374,Umesh Rao,23,M,A1
2111,1375,Harish Fernandes,34,M,A1
2112,1376,Pooja Khan,20,F,A1
2113,1377,Ravi Rao,27,M,A1
2114,1377,Umesh Murthy,30,M,A2
2115,1378,Divya Murthy,40,F,A1
2116,1379,Joseph Hegde,51,M,A1
2117,1380,Chandrashekar Kumar,21,M,A1
2118,1381,Lokesh,28,M,A1
2119,1382,Raghavendra Murthy,33,M,A1
2120,1382,Nagaraj Poojary,42,M,A2
2121,1383,Vinay Hegde,38,M,A1
2122,1384,Kiran Naik,50,M,A1
2123,1385,Karthik Desai,43,M,A1
2124,1385,Deepak Shetty,18,M,A2
2125,1386,Chandrashekar Murthy,42,M,A1
2126,1386,Deepak D'Souza,20,M,A2
2127,1387,Lokesh Gowda,45,M,A1
2128,1388,Deepak Gowda,31,M,A1
2129,1389,Sunitha Naik,30,F,A1
2130,1389,Chandrashekar Desai,45,M,A2
2131,1390,Naveen Kulkarni,51,M,A1
2132,1391,Harish Gowda,47,M,A1
2133,1391,Raghavendra Swamy,48,M,A2
2134,1392,Lokesh Rao,28,M,A1
2135,1393,Karthik Gowda,22,M,A1
2136,1394,Kiran Patil,18,M,A1
2137,1394,Lakshmi Fernandes,31,F,A2
2138,1394,Prakash Fernandes,48,M,A3
2139,1395,Anand Shetty,51,M,A1
2140,1396,Naveen Kulkarni,35,M,A1
2141,1396,Anand Kumar,25,M,A2
2142,1396,Manjunath Reddy,24,M,A3
2143,1397,Lokesh Swamy,32,M,A1
2144,1398,Shruthi D'Souza,49,F,A1
2145,1398,Salman Desai,43,M,A2
2146,1399,Vinay Hegde,29,M,A1
2147,1400,Lokesh Khan,54,M,A1
2148,1401,Salman Fernandes,25,M,A1
2149,1402,Harish Hegde,20,M,A1
2150,1403,Abdul Fernandes,34,M,A1
2151,1404,Joseph Acharya,55,M,A1
2152,1404,Salman Kulkarni,21,M,A2
2153,1404,Manjula Reddy,47,F,A3
2154,1405,Basavaraj Khan,27,M,A1
2155,1406,Manjunath Desai,40,M,A1
2156,1407,Mary Swamy,30,F,A1
2157,1407,Harish Fernandes,20,M,A2
2158,1408,Deepak Sheikh,41,M,A1
2159,1409,Chandrashekar Murthy,36,M,A1
2160,1410,Meena Hegde,42,F,A1
2161,1411,Vinay D'Souza,51,M,A1
2162,1412,Lakshmi Reddy,19,F,A1
2163,1412,Santosh Poojary,43,M,A2
2164,1413,Meena Rao,42,F,A1
2165,1414,Kiran Naik,32,M,A1
2166,1414,Mahesh Patil,35,M,A2
2167,1415,Girish Poojary,31,M,A1
2168,1416,Anand Rao,34,M,A1
2169,1417,Girish Fernandes,45,M,A1
2170,1418,Chandrashekar Sheikh,27,M,A1
2171,1418,Mahesh D'Souza,30,M,A2
2172,1419,Santosh Shetty,39,M,A1
2173,1419,Naveen Naik,37,M,A2
2174,1420,Lakshmi Kulkarni,35,F,A1
2175,1421,Umesh Khan,39,M,A1
2176,1422,Salman Desai,29,M,A1
2177,1422,Peter Patil,38,M,A2
2178,1423,Umesh Desai,42,M,A1
2179,1424,Prakash Acharya,40,M,A1
2180,1425,Umesh Swamy,28,M,A1
2181,1426,Salman Rao,20,M,A1
2182,1426,Fathima Patil,26,F,A2
2183,1427,Asha Acharya,19,F,A1
2184,1428,Raghavendra Fernandes,25,M,A1
2185,1428,Girish Murthy,32,M,A2
2186,1429,Joseph Desai,34,M,A1
2187,1430,Sunitha Patil,47,F,A1
2188,1430,Roopa Naik,34,F,A2
2189,1430,Shivakumar Shetty,37,M,A3
2190,1431,Vinay Kulkarni,26,M,A1
2191,1432,Shruthi Kumar,54,F,A1
2192,1432,Salman Murthy,25,M,A2
2193,1433,Arun D'Souza,20,M,A1
2194,1434,Vinay D'Souza,33,M,A1
2195,1434,Umesh Poojary,28,M,A2
2196,1435,Joseph Desai,34,M,A1
2197,1436,Mary Khan,30,F,A1
2198,1437,Arun,55,M,A1
2199,1438,Divya,25,F,A1
2200,1439,Abdul Shetty,55,M,A1
2201,1439,Abdul Khan,19,M,A2
2202,1440,Joseph Sheikh,20,M,A1
2203,1440,Kiran Khan,27,M,A2
2204,1441,Vani Swamy,20,F,A1
2205,1441,Arun Poojary,50,M,A2
2206,1442,Abdul Naik,46,M,A1
2207,1443,Basavaraj,53,M,A1
2208,1444,Vinay Khan,18,M,A1
2209,1444,Mahesh Sheikh,35,M,A2
2210,1445,Salman Naik,33,M,A1
2211,1446,Abdul Shetty,55,M,A1
2212,1446,Harish Kumar,49,M,A2
2213,1446,Anand Murthy,51,M,A3
2214,1447,Basavaraj D'Souza,39,M,A1
2215,1447,Basavaraj Sheikh,20,M,A2
2216,1448,Venkatesh Desai,36,M,A1
2217,1448,Divya Khan,47,F,A2
2218,1449,Kiran Acharya,55,M,A1
2219,1450,Manjunath Sheikh,18,M,A1
2220,1451,Manjunath Reddy,31,M,A1
2221,1452,Nagaraj Patil,37,M,A1
2222,1453,Deepak Shetty,41,M,A1
2223,1453,Divya Reddy,35,F,A2
2224,1454,Salman Shetty,46,M,A1
2225,1454,Manjunath Naik,29,M,A2
2226,1455,Peter Patil,25,M,A1
2227,1456,Suresh Reddy,26,M,A1
2228,1456,Vinay Sheikh,39,M,A2
2229,1457,Lokesh Patil,35,M,A1
2230,1457,Fathima Khan,55,F,A2
2231,1458,Anand Fernandes,50,M,A1
2232,1459,Ayesha Fernandes,45,F,A1
2233,1460,Mahesh D'Souza,52,M,A1
2234,1460,Lakshmi Sheikh,32,F,A2
2235,1461,Kiran Sheikh,36,M,A1
2236,1461,Lokesh Acharya,39,M,A2
2237,1462,Savitha,54,F,A1
2238,1462,Nagaraj Sheikh,23,M,A2
2239,1463,Nagaraj Rao,40,M,A1
2240,1463,Shivakumar Rao,53,M,A2
2241,1464,Karthik Patil,44,M,A1
2242,1465,Abdul Desai,30,M,A1
2243,1466,Raghavendra Shetty,44,M,A1
2244,1467,Peter Hegde,19,M,A1
2245,1468,Peter Fernandes,55,M,A1
2246,1469,Shivakumar Naik,37,M,A1
2247,1469,Raghavendra D'Souza,39,M,A2
2248,1470,Lokesh Patil,41,M,A1
2249,1471,Chandrashekar Fernandes,43,M,A1
2250,1471,Chandrashekar Hegde,41,M,A2
2251,1472,Anand Hegde,30,M,A1
2252,1473,Kiran Reddy,26,M,A1
2253,1473,Naveen Swamy,38,M,A2
2254,1473,Anand Poojary,47,M,A3
2255,1474,Vinay D'Souza,28,M,A1
2256,1475,Joseph Swamy,38,M,A1
2257,1475,Deepak Fernandes,32,M,A2
2258,1476,Suresh,19,M,A1
2259,1477,Abdul Fernandes,49,M,A1
2260,1478,Kiran Naik,27,M,A1
2261,1479,Imran Kulkarni,24,M,A1
2262,1479,Raghavendra Kumar,47,M,A2
2263,1480,Nagaraj Reddy,43,M,A1
2264,1481,Mahesh Reddy,31,M,A1
2265,1482,Prakash Swamy,20,M,A1
2266,1483,Manjunath Swamy,25,M,A1
2267,1484,Savitha D'Souza,38,F,A1
2268,1485,Anand D'Souza,54,M,A1
2269,1485,Santosh Gowda,49,M,A2
2270,1486,Joseph Gowda,37,M,A1
2271,1487,Fathima Rao,33,F,A1
2272,1488,Asha Desai,30,F,A1
2273,1488,Nagaraj Murthy,41,M,A2
2274,1488,Manjunath Hegde,19,M,A3
2275,1489,Savitha Hegde,48,F,A1
2276,1490,Ayesha Sheikh,31,F,A1
2277,1490,Shobha Sheikh,28,F,A2
2278,1491,Abdul Kumar,27,M,A1
2279,1492,Peter Gowda,46,M,A1
2280,1493,Naveen Fernandes,49,M,A1
2281,1493,Joseph Rao,26,M,A2
2282,1494,Chandrashekar Swamy,50,M,A1
2283,1495,Joseph Sheikh,18,M,A1
2284,1495,Anand Swamy,26,M,A2
2285,1496,Raghavendra Patil,53,M,A1
2286,1497,Suresh Hegde,25,M,A1
2287,1497,Venkatesh Swamy,43,M,A2
2288,1497,Savitha Hegde,52,F,A3
2289,1498,Girish Patil,21,M,A1
2290,1499,Harish Gowda,46,M,A1
2291,1500,Salman Fernandes,19,M,A1
2292,1500,Chandrashekar Kulkarni,24,M,A2
2293,1501,Deepak Kumar,43,M,A1
2294,1501,Joseph Desai,49,M,A2
2295,1502,Raghavendra Reddy,27,M,A1
2296,1503,Suresh Reddy,45,M,A1
2297,1503,Salman Khan,28,M,A2
2298,1503,Prakash Acharya,45,M,A3
2299,1504,Umesh Sheikh,50,M,A1
2300,1505,Salman Swamy,53,M,A1
2301,1506,Lokesh Acharya,52,M,A1
2302,1507,Venkatesh Naik,36,M,A1
2303,1507,Manjunath Kulkarni,43,M,A2
2304,1508,Pooja Sheikh,42,F,A1
2305,1508,Joseph Naik,26,M,A2
2306,1508,Lokesh Murthy,50,M,A3
2307,1509,Rekha Fernandes,41,F,A1
2308,1510,Salman Hegde,28,M,A1
2309,1511,Prakash Sheikh,28,M,A1
2310,1512,Basavaraj,28,M,A1
2311,1513,Girish Kumar,20,M,A1
2312,1514,Kiran,52,M,A1
2313,1515,Suresh Khan,51,M,A1
2314,1516,Santosh Acharya,53,M,A1
2315,1517,Basavaraj Sheikh,49,M,A1
2316,1517,Chandrashekar Fernandes,25,M,A2
2317,1518,Umesh Kumar,42,M,A1
2318,1518,Prakash Gowda,49,M,A2
2319,1519,Kavitha Sheikh,30,F,A1
2320,1519,Ravi D'Souza,48,M,A2
2321,1520,Harish,49,M,A1
2322,1521,Girish Shetty,39,M,A1
2323,1521,Chandrashekar Naik,43,M,A2
2324,1521,Ravi Fernandes,19,M,A3
2325,1522,Venkatesh Reddy,41,M,A1
2326,1522,Manjunath D'Souza,37,M,A2
2327,1523,Karthik Murthy,22,M,A1
2328,1524,Kiran Murthy,34,M,A1
2329,1524,Vinay Sheikh,31,M,A2
2330,1525,Peter Desai,24,M,A1
2331,1526,Joseph,18,M,A1
2332,1526,Manjunath Shetty,42,M,A2
2333,1527,Mahesh Shetty,29,M,A1
2334,1527,Girish Gowda,23,M,A2
2335,1527,Basavaraj Poojary,28,M,A3
2336,1528,Basavaraj Rao,31,M,A1
2337,1528,Manjunath D'Souza,46,M,A2
2338,1529,Girish Patil,18,M,A1
2339,1530,Venkatesh Gowda,45,M,A1
2340,1531,Prakash Kulkarni,29,M,A1
2341,1531,Pooja Murthy,19,F,A2
2342,1532,Pooja Reddy,34,F,A1
2343,1533,Shivakumar Gowda,44,M,A1
2344,1533,Bhagya D'Souza,50,F,A2
2345,1534,Umesh D'Souza,18,M,A1
2346,1534,Mahesh Patil,41,M,A2
2347,1535,Abdul Swamy,23,M,A1
2348,1535,Lokesh Poojary,26,M,A2
2349,1535,Harish Poojary,49,M,A3
2350,1536,Shivakumar Sheikh,55,M,A1
2351,1537,Kiran Khan,47,M,A1
2352,1537,Ravi Swamy,43,M,A2
2353,1537,Geetha Acharya,55,F,A3
2354,1538,Chandrashekar Shetty,46,M,A1
2355,1539,Girish Desai,42,M,A1
2356,1539,Kavitha Swamy,34,F,A2
2357,1540,Manjunath Patil,55,M,A1
2358,1541,Mahesh Kulkarni,41,M,A1
2359,1542,Manjunath Naik,45,M,A1
2360,1543,Arun Gowda,35,M,A1
2361,1543,Ravi Khan,43,M,A2
2362,1544,Mahesh Poojary,48,M,A1
2363,1545,Chandrashekar Reddy,53,M,A1
2364,1546,Shruthi Acharya,47,F,A1
2365,1547,Joseph,40,M,A1
2366,1547,Raghavendra Hegde,25,M,A2
2367,1547,Pooja Fernandes,41,F,A3
2368,1548,Peter Kumar,55,M,A1
2369,1549,Abdul Hegde,35,M,A1
2370,1550,Manjula Desai,52,F,A1
2371,1551,Arun Fernandes,43,M,A1
2372,1552,Salman Rao,53,M,A1
2373,1553,Girish Shetty,54,M,A1
2374,1553,Peter Rao,49,M,A2
2375,1554,Ravi Khan,53,M,A1
2376,1554,Naveen Patil,45,M,A2
2377,1554,Karthik Desai,26,M,A3
2378,1555,Manjunath D'Souza,20,M,A1
2379,1556,Rekha Patil,37,F,A1
2380,1556,Prakash Swamy,55,M,A2
2381,1557,Mahesh D'Souza,24,M,A1
2382,1557,Venkatesh Naik,45,M,A2
2383,1558,Deepak Desai,29,M,A1
2384,1559,Arun Reddy,25,M,A1
2385,1559,Prakash Sheikh,18,M,A2
2386,1559,Venkatesh Reddy,33,M,A3
2387,1560,Suresh Naik,41,M,A1
2388,1560,Anand Swamy,47,M,A2
2389,1561,Deepak Fernandes,36,M,A1
2390,1561,Shivakumar Acharya,32,M,A2
2391,1562,Meena Kumar,27,F,A1
2392,1563,Anand Khan,39,M,A1
2393,1564,Shivakumar Khan,19,M,A1
2394,1564,Venkatesh Kumar,31,M,A2
2395,1565,Deepak Shetty,55,M,A1
2396,1566,Girish D'Souza,26,M,A1
2397,1567,Venkatesh Hegde,30,M,A1
2398,1568,Peter Patil,43,M,A1
2399,1568,Naveen D'Souza,31,M,A2
2400,1568,Basavaraj Gowda,37,M,A3
2401,1569,Santosh Patil,41,M,A1
2402,1570,Pooja Rao,29,F,A1
2403,1570,Abdul,43,M,A2
2404,1571,Girish Sheikh,21,M,A1
2405,1571,Ravi Naik,44,M,A2
2406,1572,Joseph Acharya,53,M,A1
2407,1572,Divya Hegde,51,F,A2
2408,1573,Prakash Murthy,39,M,A1
2409,1574,Asha Kulkarni,38,F,A1
2410,1575,Santosh Fernandes,35,M,A1
2411,1576,Sunitha Sheikh,33,F,A1
2412,1577,Nagaraj Kulkarni,34,M,A1
2413,1577,Ravi Khan,53,M,A2
2414,1578,Suresh Rao,25,M,A1
2415,1578,Shivakumar Gowda,50,M,A2
2416,1579,Lakshmi Gowda,18,F,A1
2417,1580,Peter Sheikh,30,M,A1
2418,1581,Karthik Poojary,48,M,A1
2419,1582,Salman Patil,26,M,A1
2420,1582,Nagaraj,43,M,A2
2421,1583,Girish Swamy,18,M,A1
2422,1584,Girish Desai,44,M,A1
2423,1584,Ravi Desai,36,M,A2
2424,1585,Anand Gowda,26,M,A1
2425,1586,Arun Poojary,21,M,A1
2426,1586,Mahesh Reddy,20,M,A2
2427,1587,Harish Sheikh,26,M,A1
2428,1587,Rekha Poojary,34,F,A2
2429,1588,Girish Gowda,35,M,A1
2430,1589,Manjunath Fernandes,48,M,A1
2431,1590,Arun Patil,28,M,A1
2432,1591,Anand Desai,23,M,A1
2433,1592,Manjula Kumar,25,F,A1
2434,1592,Salman Patil,49,M,A2
2435,1593,Arun Kumar,53,M,A1
2436,1593,Bhagya Gowda,28,F,A2
2437,1594,Vinay Acharya,54,M,A1
2438,1595,Joseph Rao,39,M,A1
2439,1596,Anand Swamy,44,M,A1
2440,1597,Arun Acharya,19,M,A1
2441,1597,Girish Desai,31,M,A2
2442,1598,Vinay Desai,18,M,A1
2443,1598,Abdul Khan,21,M,A2
2444,1599,Mahesh D'Souza,38,M,A1
2445,1599,Geetha Swamy,31,F,A2
2446,1600,Peter Kulkarni,24,M,A1
2447,1601,Arun D'Souza,43,M,A1
2448,1602,Prakash Murthy,40,M,A1
2449,1603,Mahesh Kulkarni,50,M,A1
2450,1604,Venkatesh Hegde,19,M,A1
2451,1605,Sunitha Shetty,39,F,A1
2452,1606,Padma Hegde,52,F,A1
2453,1607,Geetha Kulkarni,49,F,A1
2454,1608,Naveen Gowda,20,M,A1
2455,1609,Prakash D'Souza,26,M,A1
2456,1610,Manjunath,39,M,A1
2457,1611,Peter Rao,24,M,A1
2458,1612,Joseph Acharya,27,M,A1
2459,1612,Abdul,31,M,A2
2460,1613,Lokesh Fernandes,45,M,A1
2461,1614,Raghavendra Shetty,28,M,A1
2462,1615,Umesh Patil,30,M,A1
2463,1616,Umesh Acharya,23,M,A1
2464,1617,Salman,36,M,A1
2465,1618,Ayesha Fernandes,42,F,A1
2466,1618,Manjunath Poojary,30,M,A2
2467,1618,Karthik Hegde,50,M,A3
2468,1619,Joseph Murthy,43,M,A1
2469,1619,Naveen Kumar,34,M,A2
2470,1620,Mahesh D'Souza,43,M,A1
2471,1621,Shivakumar Desai,22,M,A1
2472,1622,Girish Swamy,37,M,A1
2473,1623,Mahesh Poojary,44,M,A1
2474,1624,Salman Shetty,30,M,A1
2475,1625,Joseph Poojary,48,M,A1
2476,1625,Vinay Patil,20,M,A2
2477,1626,Lokesh Swamy,24,M,A1
2478,1627,Karthik Naik,52,M,A1
2479,1628,Karthik Desai,41,M,A1
2480,1629,Salman Patil,35,M,A1
2481,1630,Shivakumar Reddy,27,M,A1
2482,1630,Vani Swamy,37,F,A2
2483,1631,Karthik Poojary,31,M,A1
2484,1632,Chandrashekar Gowda,35,M,A1
2485,1632,Venkatesh Murthy,24,M,A2
2486,1633,Shivakumar Sheikh,36,M,A1
2487,1634,Savitha Acharya,36,F,A1
2488,1635,Padma Hegde,48,F,A1
2489,1635,Chandrashekar Patil,44,M,A2
2490,1635,Mahesh Desai,51,M,A3
2491,1636,Nagaraj,24,M,A1
2492,1637,Joseph Desai,25,M,A1
2493,1637,Lokesh Poojary,30,M,A2
2494,1637,Bhagya Hegde,35,F,A3
2495,1638,Abdul Acharya,22,M,A1
2496,1638,Raghavendra D'Souza,31,M,A2
2497,1639,Mahesh Fernandes,24,M,A1
2498,1639,Kiran Acharya,54,M,A2
2499,1639,Peter Khan,22,M,A3
2500,1640,Harish Murthy,53,M,A1
2501,1640,Divya,47,F,A2
2502,1641,Joseph,26,M,A1
2503,1642,Umesh,24,M,A1
2504,1643,Joseph Acharya,27,M,A1
2505,1643,Rekha Shetty,27,F,A2
2506,1643,Kiran Kulkarni,36,M,A3
2507,1644,Prakash Kumar,48,M,A1
2508,1644,Venkatesh Kumar,50,M,A2
2509,1645,Imran Murthy,45,M,A1
2510,1645,Arun,20,M,A2
2511,1646,Sunitha Shetty,43,F,A1
2512,1646,Santosh Patil,42,M,A2
2513,1647,Abdul Poojary,33,M,A1
2514,1648,Manjunath Naik,51,M,A1
2515,1648,Umesh Murthy,36,M,A2
2516,1649,Kavitha Murthy,49,F,A1
2517,1649,Kiran Sheikh,41,M,A2
2518,1650,Chandrashekar Acharya,33,M,A1
2519,1650,Savitha Shetty,49,F,A2
2520,1650,Mary,40,F,A3
2521,1651,Roopa Rao,39,F,A1
2522,1651,Deepak Gowda,44,M,A2
2523,1652,Naveen Desai,38,M,A1
2524,1652,Rekha Poojary,37,F,A2
2525,1653,Fathima Fernandes,44,F,A1
2526,1654,Salman Kumar,19,M,A1
2527,1655,Raghavendra D'Souza,24,M,A1
2528,1656,Manjunath Reddy,46,M,A1
2529,1656,Nagaraj Murthy,29,M,A2
2530,1656,Savitha Acharya,21,F,A3
2531,1657,Deepak,24,M,A1
2532,1658,Sunitha Desai,48,F,A1
2533,1658,Deepak Reddy,40,M,A2
2534,1659,Umesh Sheikh,45,M,A1
2535,1660,Divya Swamy,25,F,A1
2536,1661,Manjula,51,F,A1
2537,1662,Arun Sheikh,50,M,A1
2538,1663,Naveen Gowda,44,M,A1
2539,1663,Ravi Hegde,41,M,A2
2540,1664,Mahesh Patil,30,M,A1
2541,1665,Lakshmi Sheikh,34,F,A1
2542,1665,Harish D'Souza,27,M,A2
2543,1666,Harish Poojary,39,M,A1
2544,1667,Basavaraj Poojary,41,M,A1
2545,1668,Suresh Fernandes,30,M,A1
2546,1668,Abdul Kulkarni,37,M,A2
2547,1669,Abdul Swamy,39,M,A1
2548,1669,Shobha Khan,18,F,A2
2549,1670,Fathima Rao,52,F,A1
2550,1670,Meena Murthy,26,F,A2
2551,1670,Shivakumar Rao,18,M,A3
2552,1671,Abdul Shetty,25,M,A1
2553,1671,Manjunath Kumar,33,M,A2
2554,1672,Roopa Khan,25,F,A1
2555,1673,Girish Kulkarni,37,M,A1
2556,1674,Imran Khan,43,M,A1
2557,1674,Mahesh Naik,26,M,A2
2558,1675,Prakash Poojary,31,M,A1
2559,1676,Shruthi Gowda,25,F,A1
2560,1676,Santosh Desai,21,M,A2
2561,1677,Manjunath Fernandes,49,M,A1
2562,1678,Chandrashekar Patil,33,M,A1
2563,1679,Nagaraj Rao,28,M,A1
2564,1679,Harish Acharya,49,M,A2
2565,1679,Kiran D'Souza,50,M,A3
2566,1680,Vinay Kulkarni,52,M,A1
2567,1681,Harish Patil,32,M,A1
2568,1681,Lokesh Hegde,41,M,A2
2569,1682,Deepak Poojary,36,M,A1
2570,1683,Deepak Swamy,36,M,A1
2571,1684,Salman Kulkarni,44,M,A1
2572,1684,Deepak Shetty,30,M,A2
2573,1685,Girish Kulkarni,28,M,A1
2574,1686,Arun D'Souza,37,M,A1
2575,1686,Abdul Gowda,36,M,A2
2576,1687,Fathima Hegde,40,F,A1
2577,1688,Shivakumar Hegde,27,M,A1
2578,1689,Roopa D'Souza,45,F,A1
2579,1689,Nagaraj Shetty,26,M,A2
2580,1690,Prakash Poojary,44,M,A1
2581,1691,Suresh Hegde,53,M,A1
2582,1691,Fathima Khan,37,F,A2
2583,1692,Venkatesh Naik,20,M,A1
2584,1692,Suresh Shetty,21,M,A2
2585,1693,Deepak Fernandes,41,M,A1
2586,1694,Shivakumar D'Souza,49,M,A1
2587,1695,Arun Reddy,49,M,A1
2588,1696,Imran Swamy,23,M,A1
2589,1696,Suresh Hegde,53,M,A2
2590,1697,Shobha Swamy,30,F,A1
2591,1697,Arun Hegde,52,M,A2
2592,1697,Abdul Patil,30,M,A3
2593,1698,Salman Khan,22,M,A1
2594,1699,Kiran Murthy,44,M,A1
2595,1700,Nagaraj Fernandes,19,M,A1
2596,1700,Nagaraj Swamy,32,M,A2
2597,1700,Divya Reddy,20,F,A3
2598,1701,Manjunath D'Souza,28,M,A1
2599,1702,Lakshmi Swamy,20,F,A1
2600,1702,Harish,39,M,A2
2601,1703,Basavaraj Reddy,44,M,A1
2602,1703,Deepak Fernandes,30,M,A2
2603,1704,Umesh Patil,35,M,A1
2604,1704,Lakshmi Reddy,27,F,A2
2605,1705,Anand Kulkarni,44,M,A1
2606,1706,Suresh Naik,34,M,A1
2607,1707,Peter Kulkarni,51,M,A1
2608,1708,Lokesh Fernandes,25,M,A1
2609,1709,Girish Swamy,34,M,A1
2610,1710,Vinay Sheikh,54,M,A1
2611,1711,Roopa Reddy,24,F,A1
2612,1712,Abdul Hegde,36,M,A1
2613,1712,Manjunath Poojary,54,M,A2
2614,1713,Meena Desai,29,F,A1
2615,1713,Harish Desai,41,M,A2
2616,1714,Geetha Reddy,36,F,A1
2617,1715,Santosh Sheikh,46,M,A1
2618,1716,Raghavendra Swamy,23,M,A1
2619,1717,Prakash Shetty,46,M,A1
2620,1718,Imran Rao,26,M,A1
2621,1719,Vinay Poojary,50,M,A1
2622,1719,Karthik Kulkarni,28,M,A2
2623,1720,Mahesh Shetty,49,M,A1
2624,1720,Abdul Kulkarni,33,M,A2
2625,1720,Shivakumar Kumar,43,M,A3
2626,1721,Nagaraj D'Souza,18,M,A1
2627,1722,Kavitha Reddy,42,F,A1
2628,1722,Mary Naik,46,F,A2
2629,1722,Deepak Kulkarni,40,M,A3
2630,1723,Prakash Desai,53,M,A1
2631,1723,Anand Swamy,37,M,A2
2632,1724,Rekha Desai,51,F,A1
2633,1724,Suresh Fernandes,42,M,A2
2634,1725,Raghavendra Shetty,51,M,A1
2635,1726,Savitha Poojary,53,F,A1
2636,1726,Meena Poojary,20,F,A2
2637,1727,Geetha D'Souza,52,F,A1
2638,1728,Nagaraj Fernandes,52,M,A1
2639,1729,Peter Poojary,23,M,A1
2640,1730,Raghavendra Kumar,36,M,A1
2641,1731,Ravi Hegde,35,M,A1
2642,1731,Basavaraj Poojary,44,M,A2
2643,1732,Manjunath Khan,22,M,A1
2644,1732,Suresh Patil,39,M,A2
2645,1732,Imran Reddy,39,M,A3
2646,1733,Vinay Patil,19,M,A1
